Student_ID,Gender,Age,Department,CGPA,Tenth_Percentage,Twelfth_Percentage,Degree_Percentage,Projects,Internships,Certifications,Coding_Skill,Communication,Aptitude,English,Leadership,Teamwork,Hackathons,Backlogs,Placement
1480,Male,21,ECE,7.02,76,67,87,6,3,4,8,10,88,1,3,6,2,4,Yes
1481,Female,25,IT,7.17,63,81,90,4,0,4,8,3,52,9,7,5,0,5,No
1482,Male,20,MECH,6.99,87,76,95,2,3,4,3,2,65,5,4,6,4,4,No
1483,Male,20,MECH,8.94,85,89,59,2,3,0,5,8,94,7,2,5,1,3,Yes
1484,Female,22,IT,7.51,80,79,60,4,3,5,7,5,97,7,8,3,5,3,Yes
1485,Male,23,MECH,9.57,59,78,74,5,0,8,6,9,87,10,10,1,0,1,Yes
1486,Female,23,CIVIL,6.23,62,55,88,2,2,0,8,9,64,1,5,4,2,3,No
1487,Female,20,ECE,9.46,69,70,83,2,3,8,4,4,41,7,8,8,5,1,Yes
1488,Male,23,EEE,8.58,62,90,63,1,1,6,7,8,98,10,5,2,4,0,Yes
1489,Female,24,CIVIL,7.73,76,68,87,6,2,0,7,8,88,4,10,7,1,2,Yes
1490,Male,25,MECH,8.55,87,85,80,0,2,5,1,5,76,3,3,2,5,3,No
1491,Male,22,CIVIL,9.27,82,99,59,4,3,7,1,7,65,4,3,1,0,3,Yes
1492,Male,24,CIVIL,9.44,55,85,67,6,1,8,10,2,83,10,9,3,3,0,Yes
1493,Male,23,CIVIL,6.92,68,69,84,0,3,0,9,7,92,5,10,5,1,3,Yes
1494,Female,21,CSE,6.41,99,92,89,5,1,1,4,6,59,10,1,2,2,2,No
1495,Female,23,CSE,9.87,93,66,59,4,2,8,8,4,40,6,5,10,4,1,Yes
1496,Female,21,MECH,9.51,72,97,70,6,0,2,2,8,86,9,2,7,3,4,Yes
1497,Male,23,CIVIL,7.16,96,72,69,5,0,5,9,10,95,1,2,7,5,2,Yes
1498,Male,25,MECH,5.91,55,67,83,6,0,1,8,1,99,10,3,7,5,2,Yes
1499,Male,23,CSE,6.4,87,95,89,0,0,7,3,7,49,9,3,10,3,4,No
1500,Male,25,ECE,9.16,88,75,56,5,0,7,3,9,72,10,6,10,1,5,Yes
1501,Female,25,ECE,5.89,81,89,55,3,0,6,2,3,91,8,7,7,1,0,Yes
1502,Male,24,IT,9.2,70,94,62,3,0,2,7,4,83,5,5,5,1,2,Yes
1503,Female,25,CIVIL,6.31,71,76,88,5,3,0,2,3,40,5,3,5,1,5,No
1504,Female,21,EEE,8.13,92,60,64,1,3,5,4,1,51,9,5,10,3,3,Yes
1505,Male,21,MECH,7.16,83,55,63,6,2,3,7,6,48,5,1,6,2,1,Yes
1506,Female,22,MECH,8.82,99,89,83,6,2,4,1,4,95,7,5,9,4,1,Yes
1507,Male,22,CIVIL,8.01,86,70,88,2,2,6,7,3,52,3,4,7,0,3,Yes
1508,Female,23,MECH,8.91,88,81,73,4,0,2,6,10,59,10,8,3,1,5,Yes
1509,Male,22,IT,8.16,79,66,65,3,1,0,7,7,65,2,8,10,4,3,Yes
1510,Male,21,ECE,7.16,92,93,64,4,1,3,6,9,87,8,7,9,4,3,Yes
1511,Female,23,MECH,6.32,82,55,74,0,1,4,9,3,43,9,5,10,1,0,Yes
1512,Female,21,MECH,7.82,67,93,60,1,1,6,1,1,40,2,5,5,0,5,No
1513,Female,23,IT,9.2,59,74,69,6,0,4,10,2,53,5,2,1,1,4,Yes
1514,Female,22,IT,9.46,89,85,63,0,3,5,7,5,50,3,5,1,2,4,No
1515,Male,20,MECH,6.3,76,69,56,4,3,6,7,10,100,2,10,5,4,4,Yes
1516,Female,21,MECH,9.64,89,57,78,3,1,0,2,8,82,6,4,1,3,4,No
1517,Female,23,CSE,9.62,82,91,76,3,1,4,1,5,55,5,8,5,0,5,No
1518,Male,22,IT,9.74,97,67,85,5,2,6,2,1,43,8,8,8,1,5,Yes
1519,Male,20,EEE,9.86,77,58,69,3,0,2,1,3,84,6,10,10,4,5,No
1520,Male,24,IT,7.77,67,68,84,0,1,4,3,5,94,5,5,8,2,4,No
1521,Male,22,EEE,7.4,83,89,81,6,1,3,6,2,99,1,8,7,2,0,Yes
1522,Male,23,CIVIL,5.65,99,90,77,0,3,3,3,9,77,6,2,5,2,3,No
1523,Male,22,CSE,8.16,59,90,77,4,0,5,6,9,87,2,2,6,3,2,Yes
1524,Female,25,MECH,7.23,78,70,93,5,0,6,1,8,92,8,1,1,2,0,Yes
1525,Male,20,CIVIL,6.87,74,62,89,2,0,3,10,9,49,3,2,9,0,5,No
1526,Male,24,EEE,7.23,65,57,70,4,2,8,9,7,83,5,1,8,4,4,Yes
1527,Male,21,EEE,6.92,93,99,76,0,3,4,7,10,53,4,4,6,5,3,Yes
1528,Male,21,CSE,9.6,93,84,74,2,0,8,9,1,88,7,8,1,4,5,Yes
1529,Female,20,MECH,6.24,98,62,93,5,0,8,5,4,45,2,4,3,3,3,No
1530,Male,20,ECE,7.86,90,76,90,0,2,2,7,4,51,2,2,10,5,3,No
1531,Male,22,EEE,9.01,98,65,64,0,2,3,10,8,83,1,8,8,2,2,Yes
1532,Female,22,EEE,8.7,58,89,63,5,1,1,8,2,58,7,2,10,4,2,Yes
1533,Male,24,ECE,7.35,86,79,81,1,3,2,4,6,84,10,7,1,2,1,Yes
1534,Male,21,CIVIL,7.19,89,74,56,1,2,7,9,8,40,4,7,9,3,0,Yes
1535,Female,20,EEE,6.54,80,80,70,3,0,5,1,3,86,9,2,7,2,0,Yes
1536,Male,20,IT,8.08,92,62,65,0,1,0,3,6,48,1,10,5,2,1,No
1537,Male,23,ECE,8.0,99,93,78,1,0,2,7,1,43,10,9,7,0,1,No
1538,Female,22,EEE,9.61,97,75,71,6,2,2,1,6,58,9,10,5,5,2,Yes
1539,Female,21,MECH,5.9,90,56,95,4,0,8,10,7,62,6,9,4,2,2,Yes
1540,Female,23,EEE,6.19,65,93,78,1,0,7,10,8,43,6,7,7,0,1,Yes
1541,Female,20,EEE,9.2,74,89,82,0,3,0,5,8,95,3,7,7,0,1,Yes
1542,Male,22,CSE,7.11,78,56,59,2,1,0,2,8,54,2,7,8,0,2,No
1543,Female,20,ECE,7.82,91,58,78,1,1,4,5,2,53,4,10,6,2,3,No
1544,Female,20,CIVIL,7.15,71,78,68,0,2,7,10,1,60,8,2,10,5,0,Yes
1545,Female,23,CIVIL,9.62,80,92,68,3,2,6,2,9,55,4,6,10,3,2,Yes
1546,Female,23,MECH,9.7,78,98,84,0,1,3,8,8,91,2,9,5,1,0,Yes
1547,Male,24,IT,6.22,93,78,82,3,1,3,4,3,84,10,8,4,5,1,Yes
1548,Male,24,EEE,6.77,57,66,90,1,2,3,3,7,99,8,7,10,4,5,No
1549,Male,22,IT,7.43,70,94,65,1,2,2,1,3,55,3,1,10,0,2,No
1550,Male,20,EEE,8.21,69,66,88,2,2,2,4,5,71,2,10,10,4,1,Yes
1551,Male,25,EEE,6.96,75,60,76,6,2,5,3,7,43,8,6,7,4,5,No
1552,Male,21,MECH,9.72,62,56,55,5,3,4,4,4,83,3,3,7,5,5,Yes
1553,Male,21,EEE,7.48,84,68,68,0,3,8,1,7,65,5,8,1,3,0,Yes
1554,Male,24,ECE,5.73,79,57,76,4,2,2,10,9,90,5,3,5,0,5,Yes
1555,Male,25,EEE,8.98,74,58,63,3,2,0,7,8,90,6,9,3,3,3,Yes
1556,Female,21,ECE,8.0,55,82,65,0,0,3,7,4,91,9,6,7,2,3,No
1557,Male,22,MECH,7.47,75,93,86,5,1,1,9,4,77,10,8,10,4,5,Yes
1558,Female,24,CSE,6.63,87,82,57,4,2,5,1,5,78,4,3,7,3,2,Yes
1559,Male,21,IT,8.78,92,71,79,0,1,1,3,9,77,9,2,2,2,4,No
1560,Female,24,ECE,6.5,56,55,59,1,3,6,3,3,98,4,10,9,5,2,Yes
1561,Female,22,IT,9.14,95,65,76,3,3,8,8,2,94,9,9,9,1,1,Yes
1562,Male,23,MECH,8.33,96,85,58,2,2,1,7,9,43,7,2,4,5,5,No
1563,Female,24,CIVIL,7.13,74,84,91,4,2,6,1,6,72,7,8,10,2,4,Yes
1564,Female,21,CIVIL,7.88,55,94,83,1,1,6,2,1,93,9,1,10,1,3,No
1565,Male,23,EEE,6.08,61,81,75,2,2,7,9,7,100,5,6,8,5,4,Yes
1566,Female,22,ECE,8.81,77,86,77,0,1,4,8,7,57,1,1,1,3,4,No
1567,Female,22,MECH,8.96,81,88,63,2,0,5,2,7,64,6,5,6,0,1,Yes
1568,Male,22,ECE,6.64,87,92,94,3,2,0,3,4,52,9,7,9,3,0,Yes
1569,Male,22,EEE,9.32,59,83,56,1,3,3,1,10,59,5,3,4,4,5,No
1570,Female,20,IT,5.7,99,76,58,4,1,0,10,5,87,2,4,5,5,4,No
1571,Male,24,EEE,8.31,93,85,93,3,3,2,5,6,49,9,5,2,1,2,Yes
1572,Female,24,ECE,7.82,74,75,57,3,1,5,7,8,59,9,1,10,2,3,Yes
1573,Male,24,ECE,8.48,76,92,95,6,0,2,7,1,50,10,5,5,1,5,No
1574,Male,21,CSE,7.06,88,93,63,2,2,0,8,4,94,5,3,1,1,0,Yes
1575,Female,25,EEE,7.57,89,82,84,2,2,1,5,2,72,7,5,9,5,1,Yes
1576,Male,20,MECH,7.8,63,93,75,6,3,8,5,2,76,7,3,4,5,1,Yes
1577,Male,23,CSE,8.74,78,90,79,5,2,2,8,7,93,8,5,9,1,0,Yes
1578,Female,21,CIVIL,5.51,80,66,92,1,0,5,2,9,99,2,8,9,4,1,No
1579,Female,21,EEE,9.12,76,91,74,3,0,6,3,4,48,8,3,4,5,3,No
1580,Male,23,MECH,7.71,92,56,64,1,1,7,10,1,42,7,6,5,5,4,No
1581,Female,20,CIVIL,9.41,72,84,83,4,2,4,2,8,66,8,6,6,1,4,Yes
1582,Male,24,MECH,8.25,57,83,68,3,0,5,10,2,60,8,10,1,4,4,No
1583,Female,22,MECH,9.85,95,79,65,3,1,8,5,9,72,8,7,4,4,0,Yes
1584,Male,20,CIVIL,7.61,60,64,70,4,3,1,3,2,99,10,1,6,5,0,Yes
1585,Male,21,MECH,8.35,89,88,79,6,0,8,3,1,81,8,1,7,3,5,Yes
1586,Male,20,CSE,7.5,63,69,85,6,1,8,3,7,75,10,4,4,2,5,Yes
1587,Female,25,ECE,8.17,84,57,70,5,2,0,7,8,60,8,9,10,3,4,Yes
1588,Male,21,ECE,7.06,83,55,86,3,1,1,3,4,46,6,6,6,5,0,No
1589,Female,23,CIVIL,9.48,77,63,60,4,3,3,9,5,85,5,5,1,2,2,Yes
1590,Male,20,CSE,6.87,74,85,58,5,0,2,4,6,94,1,4,7,4,3,No
1591,Male,22,CIVIL,8.8,89,93,59,5,0,7,8,10,68,9,1,3,1,5,Yes
1592,Female,25,ECE,7.07,87,73,71,3,3,4,1,4,92,7,7,5,0,0,Yes
1593,Female,21,IT,8.2,85,68,86,4,1,1,6,10,100,8,6,8,5,1,Yes
1594,Male,25,EEE,6.53,87,80,90,6,1,0,3,10,93,2,6,9,2,5,No
1595,Female,25,IT,9.88,69,69,66,2,0,6,6,2,75,6,5,9,1,4,Yes
1596,Female,23,CSE,9.67,68,74,73,6,3,7,5,7,51,2,6,10,2,4,Yes
1597,Female,25,CSE,9.55,86,72,94,0,3,1,8,1,61,1,3,3,0,4,No
1598,Male,23,MECH,7.93,96,73,61,1,2,4,8,7,84,1,10,5,4,1,Yes
1599,Female,23,ECE,5.61,63,92,63,4,3,4,4,4,89,1,3,7,5,2,Yes
1600,Male,24,CIVIL,8.34,79,66,62,4,1,6,7,8,69,2,10,7,3,3,Yes
1601,Female,20,CSE,6.11,75,80,70,2,1,0,3,3,48,4,5,10,4,4,No
1602,Male,20,IT,8.69,82,90,69,3,3,5,10,1,46,8,8,10,0,2,Yes
1603,Male,25,ECE,6.71,80,62,72,2,0,2,4,4,89,6,2,8,2,3,No
1604,Female,23,ECE,6.12,79,58,62,4,3,3,8,3,64,4,2,10,4,2,Yes
1605,Female,24,CIVIL,6.97,92,65,95,1,3,7,7,5,91,2,5,10,0,0,Yes
1606,Male,24,ECE,5.51,66,76,76,0,1,4,5,5,96,9,7,8,1,1,Yes
1607,Male,24,CSE,6.82,70,69,59,2,2,4,7,2,63,8,5,10,1,1,Yes
1608,Female,20,CSE,6.65,92,84,88,4,3,5,4,2,48,1,5,1,4,2,No
1609,Female,21,EEE,7.68,82,82,61,4,1,0,9,6,72,1,1,2,5,5,No
1610,Female,21,CSE,6.87,92,60,75,0,0,4,4,7,70,9,7,3,5,0,No
1611,Male,23,MECH,5.84,84,61,57,4,3,8,6,7,59,3,6,8,0,3,Yes
1612,Male,21,EEE,9.12,97,67,70,6,0,5,5,3,85,4,1,7,0,0,Yes
1613,Male,21,CSE,6.31,87,82,76,5,2,0,6,3,50,5,2,2,2,1,No
1614,Male,23,EEE,7.61,61,75,59,2,2,2,1,2,95,7,7,4,1,5,No
1615,Male,21,IT,9.25,72,57,57,2,1,2,3,3,43,6,7,3,5,0,Yes
1616,Male,25,CIVIL,8.2,57,59,62,6,1,4,9,5,53,4,10,2,1,1,Yes
1617,Male,22,IT,7.77,62,68,65,1,2,5,7,5,61,3,4,5,1,4,No
1618,Female,22,ECE,8.18,82,55,66,2,3,6,4,5,51,1,10,6,1,3,Yes
1619,Female,25,CIVIL,7.58,70,72,91,4,2,2,10,8,93,4,6,7,0,2,Yes
1620,Male,23,EEE,7.13,76,91,59,2,3,6,3,6,90,4,9,1,4,3,Yes
1621,Female,22,CSE,6.67,78,69,70,3,2,2,5,8,89,5,7,7,5,2,Yes
1622,Male,22,IT,7.97,99,99,81,1,2,3,3,5,52,7,8,10,1,2,Yes
1623,Male,22,EEE,5.86,96,84,81,1,1,5,5,4,100,5,7,9,2,4,No
1624,Female,21,CIVIL,8.04,81,61,80,5,1,4,10,8,77,4,10,10,4,5,Yes
1625,Male,23,CSE,7.06,69,98,87,0,0,6,9,4,84,8,2,1,1,0,Yes
1626,Female,21,EEE,6.08,58,85,65,6,0,1,5,9,79,7,8,9,5,0,Yes
1627,Male,23,CIVIL,6.71,68,62,63,0,2,6,4,10,89,5,8,7,1,2,Yes
1628,Female,21,CIVIL,8.04,95,65,79,6,2,5,7,4,98,4,10,2,3,1,Yes
1629,Female,20,IT,7.24,91,71,87,6,0,1,3,7,84,7,5,10,3,0,Yes
1630,Female,23,CIVIL,5.61,98,90,69,1,2,3,10,2,42,2,7,2,1,2,No
1631,Male,20,EEE,8.91,70,91,93,2,0,1,4,4,54,5,5,4,3,5,No
1632,Female,23,CIVIL,9.02,98,72,89,6,0,4,1,10,74,5,2,1,0,3,Yes
1633,Female,24,IT,5.67,71,89,60,0,3,0,5,10,81,10,2,1,0,2,No
1634,Male,20,IT,7.83,81,81,62,3,0,1,10,10,42,4,5,3,0,1,Yes
1635,Female,24,CIVIL,9.61,74,90,71,1,0,3,6,4,44,7,1,8,4,5,No
1636,Male,23,MECH,5.94,89,79,58,0,2,7,2,2,90,8,2,4,1,5,No
1637,Male,24,CIVIL,6.86,56,63,74,3,0,2,9,9,91,2,5,2,0,1,Yes
1638,Female,25,ECE,6.9,86,99,59,6,1,6,8,9,63,8,7,5,3,1,Yes
1639,Male,21,MECH,8.97,60,57,95,3,2,1,7,2,90,10,5,3,1,5,Yes
1640,Male,20,ECE,6.75,58,59,70,0,2,3,6,1,66,10,7,3,3,0,Yes
1641,Female,24,ECE,9.08,76,65,75,1,3,4,2,1,48,6,5,8,5,0,Yes
1642,Female,24,MECH,8.13,94,72,88,4,2,6,7,10,58,9,10,10,1,0,Yes
1643,Male,22,CSE,8.1,95,99,76,3,3,5,7,4,63,6,9,5,1,1,Yes
1644,Female,25,CIVIL,5.88,64,79,80,1,2,6,6,1,56,7,1,8,0,5,No
1645,Male,20,ECE,9.28,96,72,62,6,1,0,7,9,81,7,3,5,0,5,Yes
1646,Female,20,CSE,5.52,95,81,81,4,0,4,2,8,48,9,3,1,3,3,No
1647,Male,21,MECH,8.67,62,77,65,1,1,2,9,3,51,3,9,3,2,0,Yes
1648,Female,23,ECE,9.31,88,67,77,4,2,0,1,5,45,1,9,5,3,4,No
1649,Male,21,ECE,9.42,61,62,70,2,0,5,4,6,89,8,3,3,5,4,Yes
1650,Male,20,EEE,6.77,95,99,78,3,0,7,9,4,41,3,9,1,0,0,Yes
1651,Female,20,MECH,6.77,76,70,74,0,2,2,9,2,99,5,5,8,4,3,No
1652,Female,22,CIVIL,9.39,63,90,57,1,0,8,9,10,54,1,7,4,2,3,Yes
1653,Male,25,IT,7.54,92,62,64,0,1,7,5,4,92,7,10,10,0,2,Yes
1654,Female,24,ECE,9.71,86,78,92,4,2,0,9,5,51,10,1,7,4,3,Yes
1655,Male,25,ECE,7.08,64,88,93,6,3,0,7,2,86,1,7,6,3,3,Yes
1656,Male,21,EEE,8.83,78,83,57,0,3,5,3,8,66,2,4,7,5,4,No
1657,Male,22,MECH,9.46,58,63,77,1,0,8,5,4,70,7,10,10,1,5,No
1658,Female,22,ECE,6.83,86,66,75,6,0,8,5,3,55,3,5,3,1,2,Yes
1659,Male,20,ECE,5.85,63,74,62,5,2,5,4,7,78,2,6,9,2,2,Yes
1660,Female,22,MECH,9.58,79,66,86,4,3,0,3,5,50,6,8,1,1,1,Yes
1661,Male,25,IT,8.23,76,98,93,2,2,2,4,2,60,9,3,9,3,1,Yes
1662,Male,22,CSE,9.51,63,93,82,3,1,1,8,3,46,8,5,3,4,1,Yes
1663,Male,20,ECE,5.88,84,89,66,0,2,3,10,3,97,7,7,10,1,3,Yes
1664,Male,23,IT,9.84,77,57,68,0,1,2,9,1,59,9,6,1,1,1,Yes
1665,Male,23,CSE,8.45,58,61,91,1,1,3,6,10,54,8,10,8,0,4,Yes
1666,Male,20,CSE,8.34,66,92,76,3,0,6,3,3,93,6,7,5,5,3,No
1667,Male,24,CIVIL,7.12,93,74,55,5,3,2,4,1,58,6,4,3,5,1,Yes
1668,Male,23,CIVIL,8.26,84,89,59,2,2,6,5,8,86,5,4,8,0,5,Yes
1669,Male,24,ECE,9.66,77,67,94,5,0,1,8,8,67,7,7,6,0,2,Yes
1670,Male,25,EEE,8.35,81,59,63,0,1,8,2,6,70,9,1,7,5,0,Yes
1671,Male,21,IT,6.58,98,62,80,3,3,0,7,8,80,7,4,6,1,1,Yes
1672,Male,21,CIVIL,7.64,89,77,92,1,0,2,7,9,86,5,9,6,3,1,Yes
1673,Female,20,CSE,6.76,64,93,74,1,0,0,1,4,69,6,4,10,4,4,No
1674,Male,21,CIVIL,8.57,68,64,71,3,2,8,7,7,79,4,3,8,4,5,Yes
1675,Female,20,EEE,8.4,67,98,86,3,2,1,6,4,98,9,3,1,0,0,Yes
1676,Female,25,CSE,9.08,77,65,82,3,2,2,7,8,95,4,6,2,1,3,Yes
1677,Male,22,ECE,9.65,69,70,86,6,2,6,6,7,79,8,7,5,4,3,Yes
1678,Female,24,EEE,6.2,72,91,73,5,2,1,1,5,66,3,6,1,3,4,No
1679,Male,24,EEE,6.94,89,76,62,1,0,6,3,8,96,7,8,3,4,1,Yes
1680,Female,25,CSE,8.2,92,68,71,5,2,2,2,3,76,2,5,7,5,2,Yes
1681,Male,21,IT,8.96,73,86,84,4,0,4,6,8,86,10,8,3,2,0,Yes
1682,Female,25,CIVIL,5.73,56,68,69,5,1,1,5,8,75,3,4,4,3,5,No
1683,Male,25,CSE,9.58,99,72,75,0,3,7,7,8,40,7,4,7,5,1,Yes
1684,Male,24,EEE,6.38,62,59,63,6,1,0,1,9,58,9,5,3,3,2,No
1685,Male,21,IT,7.36,83,98,91,3,0,8,3,9,78,7,8,2,5,1,Yes
1686,Female,20,ECE,8.32,71,93,73,3,1,0,9,6,98,7,5,10,5,0,Yes
1687,Male,21,IT,6.65,78,60,91,1,2,0,1,2,46,6,5,7,0,3,No
1688,Female,24,CIVIL,8.54,96,58,89,0,1,8,9,10,80,1,5,5,5,0,Yes
1689,Male,22,CSE,6.7,59,77,80,3,2,1,4,6,52,9,2,5,4,5,No
1690,Male,23,ECE,7.52,77,87,58,1,0,0,2,7,73,6,7,5,3,0,No
1691,Female,23,MECH,6.65,60,93,57,1,3,1,7,10,73,9,4,8,5,0,Yes
1692,Female,20,CSE,7.11,79,82,88,3,0,1,10,10,70,7,8,6,4,5,No
1693,Male,25,IT,6.2,59,85,57,5,2,0,6,9,53,6,4,5,2,5,No
1694,Male,24,ECE,7.36,83,64,89,2,1,5,4,4,77,10,9,3,2,1,Yes
1695,Female,23,CIVIL,6.12,84,99,85,2,0,1,6,9,92,5,7,7,4,3,No
1696,Male,20,IT,5.53,87,76,68,1,3,2,8,7,67,10,9,4,2,2,Yes
1697,Male,25,ECE,9.07,58,65,75,1,2,4,7,2,55,1,9,8,1,0,Yes
1698,Female,21,CIVIL,9.21,95,84,69,4,1,7,8,8,69,2,2,9,2,1,Yes
1699,Female,21,CIVIL,8.72,96,87,79,1,0,0,1,8,98,2,3,2,0,1,No
1700,Female,21,IT,6.8,73,86,68,5,0,5,8,8,70,2,10,7,0,5,No
1701,Female,20,EEE,7.1,94,82,77,6,3,6,8,7,58,1,10,10,5,5,Yes
1702,Female,24,IT,6.36,72,56,56,4,2,2,3,5,100,3,7,6,1,3,No
1703,Male,25,IT,6.06,60,92,59,6,2,3,10,1,69,1,6,5,3,5,No
1704,Male,23,CSE,8.85,76,86,95,4,0,1,6,1,87,2,1,2,3,5,No
1705,Male,23,CSE,5.64,57,63,80,2,1,4,8,6,78,8,9,4,1,2,Yes
1706,Female,24,MECH,8.64,77,86,60,4,1,1,5,10,65,8,10,2,2,3,Yes
1707,Male,25,MECH,9.57,95,79,73,5,1,2,1,4,45,8,3,7,3,2,Yes
1708,Male,24,IT,6.87,89,76,71,6,1,7,3,5,40,1,1,3,0,4,No
1709,Female,25,CSE,5.88,97,79,56,2,0,0,9,6,57,4,3,8,0,3,No
1710,Male,25,CSE,9.37,99,67,70,2,3,3,7,10,85,4,1,2,0,0,Yes
1711,Male,24,CSE,7.82,93,92,70,0,3,8,2,1,91,5,9,1,1,4,No
1712,Male,22,CIVIL,9.69,59,76,89,4,1,0,10,4,43,5,4,8,3,3,Yes
1713,Male,21,EEE,7.23,89,96,56,4,0,2,3,7,73,2,6,10,2,3,No
1714,Female,23,CSE,9.34,69,59,60,0,2,8,4,4,40,10,7,8,1,4,Yes
1715,Female,24,MECH,6.78,63,61,90,4,0,4,3,7,78,4,8,7,5,2,Yes
1716,Male,25,CSE,7.28,86,82,85,5,0,8,8,8,65,3,9,9,1,3,Yes
1717,Male,23,MECH,7.81,97,97,77,0,0,6,3,8,99,7,3,10,1,1,Yes
1718,Female,23,EEE,7.45,99,87,55,4,1,7,7,2,100,7,6,3,1,4,Yes
1719,Male,23,ECE,8.06,70,75,91,4,0,2,6,6,79,8,8,8,1,3,Yes
1720,Female,24,EEE,7.17,56,90,67,4,2,8,1,6,41,2,5,2,3,0,Yes
1721,Female,22,EEE,7.93,67,91,59,6,1,5,7,6,91,2,9,9,3,0,Yes
1722,Male,22,MECH,7.39,58,96,78,6,0,0,10,3,56,5,10,3,4,3,No
1723,Female,22,CIVIL,7.54,58,95,69,5,0,2,10,4,41,2,2,3,2,5,No
1724,Male,20,CIVIL,7.73,95,57,86,2,1,0,7,10,62,3,3,3,1,1,Yes
1725,Female,24,IT,9.11,95,90,56,3,1,0,1,8,80,4,1,3,2,1,Yes
1726,Female,25,CIVIL,7.36,71,99,91,3,2,3,8,5,41,6,8,2,5,2,Yes
1727,Female,23,CIVIL,9.73,78,81,86,2,0,6,9,8,90,4,6,5,2,2,Yes
1728,Male,22,ECE,8.69,72,79,82,4,3,5,9,4,82,5,9,4,2,4,Yes
1729,Male,25,ECE,8.38,82,95,65,6,3,7,4,7,65,5,9,6,1,1,Yes
1730,Male,25,EEE,7.58,88,85,55,4,2,3,3,7,89,10,9,4,5,5,Yes
1731,Female,22,IT,9.33,82,93,76,6,0,5,1,5,60,1,6,1,4,1,Yes
1732,Female,23,EEE,6.23,55,58,84,1,2,2,10,4,76,1,8,8,1,5,No
1733,Female,21,MECH,6.88,95,77,95,5,0,3,9,1,44,7,3,6,4,2,Yes
1734,Male,22,CSE,8.48,99,99,95,0,2,5,1,3,75,2,5,4,2,1,No
1735,Male,21,EEE,8.13,98,98,69,6,1,7,10,6,52,2,2,2,1,1,Yes
1736,Female,24,CSE,6.71,65,80,77,1,3,4,3,9,67,7,3,6,0,5,No
1737,Male,24,ECE,7.68,88,67,90,5,2,5,5,6,45,5,7,1,4,5,No
1738,Male,24,IT,6.93,60,85,74,2,2,5,4,8,84,1,7,3,3,1,Yes
1739,Male,23,EEE,6.38,83,71,79,0,1,1,6,8,63,7,3,7,2,0,Yes
1740,Male,23,CSE,7.76,88,62,87,6,3,6,3,1,77,10,1,7,4,1,Yes
1741,Male,24,EEE,6.56,70,94,93,2,0,6,8,1,59,6,1,6,5,4,No
1742,Male,21,CIVIL,8.6,81,83,69,5,0,2,4,5,90,4,9,9,4,0,Yes
1743,Female,24,ECE,9.24,60,97,73,5,1,0,3,6,78,4,7,5,2,0,Yes
1744,Male,24,IT,8.96,70,61,70,2,1,7,6,6,68,7,8,3,4,4,Yes
1745,Male,20,CIVIL,6.96,92,56,73,5,2,3,2,9,94,4,5,4,3,4,Yes
1746,Female,21,CSE,9.4,98,96,65,5,3,7,2,2,60,1,7,3,5,4,Yes
1747,Male,25,EEE,8.16,79,76,59,3,1,2,9,2,93,7,3,10,0,5,Yes
1748,Male,25,MECH,7.65,94,64,65,0,1,6,10,2,90,6,8,4,5,3,Yes
1749,Female,23,CSE,8.9,77,63,91,4,3,7,1,8,81,5,6,10,5,4,Yes
1750,Male,22,IT,5.75,72,75,58,0,1,0,3,7,87,9,4,9,3,4,No
1751,Male,21,CIVIL,9.64,95,77,58,1,2,8,7,8,88,7,1,4,5,0,Yes
1752,Female,20,MECH,8.94,68,72,81,5,3,5,5,2,74,3,4,7,4,4,Yes
1753,Male,20,CSE,9.41,90,97,63,3,1,1,1,6,46,4,4,5,3,0,Yes
1754,Male,24,ECE,6.2,55,61,70,4,1,5,4,3,42,9,4,2,5,3,No
1755,Male,25,CIVIL,7.31,81,55,70,4,0,7,4,7,78,1,8,9,4,5,No
1756,Female,25,EEE,7.39,66,57,57,0,2,2,2,5,84,2,1,8,0,3,No
1757,Male,23,IT,6.68,78,56,89,6,2,1,3,4,69,1,9,6,0,0,Yes
1758,Male,24,ECE,9.01,74,78,71,2,3,7,3,10,65,6,6,7,0,4,Yes
1759,Male,23,EEE,7.69,70,83,83,5,0,8,9,7,88,3,7,4,4,2,Yes
1760,Female,20,IT,8.77,79,83,89,1,0,5,6,8,53,8,2,4,4,4,No
1761,Female,25,ECE,9.12,57,65,63,1,2,6,2,5,59,7,7,3,3,3,No
1762,Male,25,IT,5.5,98,62,59,6,3,6,2,5,51,2,6,3,2,4,No
1763,Male,20,MECH,7.25,89,81,68,3,2,7,1,5,64,6,7,9,4,3,Yes
1764,Female,20,IT,7.16,90,69,55,0,2,8,4,8,83,10,4,7,5,1,Yes
1765,Male,22,MECH,9.79,64,93,62,5,1,7,1,7,61,10,4,5,0,0,Yes
1766,Female,20,EEE,8.77,98,64,92,0,0,8,8,3,48,9,3,5,3,0,Yes
1767,Male,20,CSE,7.86,83,99,92,6,3,0,8,6,83,8,9,10,5,5,Yes
1768,Female,24,EEE,9.44,92,94,83,4,0,5,3,3,46,8,2,2,2,4,No
1769,Female,22,EEE,7.07,61,90,94,4,0,0,7,2,71,4,6,7,1,0,Yes
1770,Female,21,CSE,6.24,84,78,77,3,1,6,2,7,78,5,10,7,1,3,No
1771,Male,20,MECH,9.19,68,88,92,5,0,6,9,3,84,1,2,4,5,0,Yes
